,name,song_ids,duration_ms,url,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
40,All I Know,2PhkfivkmbqEPpkxH4wi6W,133624,https://open.spotify.com/track/2PhkfivkmbqEPpkxH4wi6W,0.554,0.801,10,-3.94,0.0876,0.466,0.0,0.103,0.46,145.148
41,On the Run,0USo3RXf528L0lXUlQUErJ,153600,https://open.spotify.com/track/0USo3RXf528L0lXUlQUErJ,0.745,0.656,6,-6.778,0.0353,0.00196,0.0,0.0896,0.493,124.93
42,RIDING,4JnX8tY9me7jHqDwgifhwU,145867,https://open.spotify.com/track/4JnX8tY9me7jHqDwgifhwU,0.777,0.702,4,-6.374,0.041,0.0308,0.0,0.0804,0.569,121.016
43,Candle,0XNu9Mqd7TLnKRNVHpe6T5,214520,https://open.spotify.com/track/0XNu9Mqd7TLnKRNVHpe6T5,0.77,0.703,3,-6.032,0.0358,0.124,0.0,0.0626,0.873,94.959
44,Sleep While I Drive (feat. Ashe),1g6v42WOMBWC8V9UpwciiH,204933,https://open.spotify.com/track/1g6v42WOMBWC8V9UpwciiH,0.716,0.768,5,-6.46,0.04,0.00207,7.28e-06,0.116,0.796,127.927
45,Relocate,1AtC4WzAiT2RoDEkGknqMT,208188,https://open.spotify.com/track/1AtC4WzAiT2RoDEkGknqMT,0.706,0.59,10,-6.403,0.0619,0.114,0.0,0.128,0.462,82.973
46,Sunroof,3RfTeIrWS8LNrfHYwechtt,163025,https://open.spotify.com/track/3RfTeIrWS8LNrfHYwechtt,0.768,0.716,10,-5.11,0.0404,0.35,0.0,0.15,0.841,131.43
47,cheers (with Wiz Khalifa),41uMT21Z2Sts6UNsz19ZH5,201009,https://open.spotify.com/track/41uMT21Z2Sts6UNsz19ZH5,0.795,0.642,9,-4.431,0.0288,0.0509,0.0,0.17,0.669,97.999
48,Let You Down,52okn5MNA47tk87PeZJLEL,212120,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL,0.662,0.714,5,-5.68,0.121,0.312,0.0,0.179,0.464,147.997
49,BETTER OFF DEAD,7MPxEoT36YBCDbrk3ng85S,155673,https://open.spotify.com/track/7MPxEoT36YBCDbrk3ng85S,0.684,0.672,10,-5.762,0.0341,0.151,0.0,0.116,0.381,93.965
50,Scars (feat. Yung Pinch),5vYFytw8LxagF6WbpK5imG,196728,https://open.spotify.com/track/5vYFytw8LxagF6WbpK5imG,0.705,0.809,5,-4.38,0.0772,0.0667,0.0,0.122,0.578,150.076
51,No Chill (feat. Lil Xxel),5oh6lXsQ3mhw5PvcsJqvXg,167222,https://open.spotify.com/track/5oh6lXsQ3mhw5PvcsJqvXg,0.712,0.748,7,-4.866,0.0283,0.0143,0.0,0.203,0.845,122.22
52,IDGAF (with blackbear),6Jrdb6CFOJEGaHjaa6c4WR,140665,https://open.spotify.com/track/6Jrdb6CFOJEGaHjaa6c4WR,0.783,0.75,5,-5.762,0.078,0.426,0.0,0.241,0.88,97.953
53,Breathe (feat. kaspara),7pDdE5FLqcNCvjxzRzm80r,175081,https://open.spotify.com/track/7pDdE5FLqcNCvjxzRzm80r,0.753,0.749,6,-5.214,0.0314,0.0546,4.39e-06,0.166,0.589,121.988
54,Better,7nn91SgkT5scOxPYLGSTzR,128746,https://open.spotify.com/track/7nn91SgkT5scOxPYLGSTzR,0.609,0.768,2,-7.013,0.0338,0.00451,2.68e-05,0.068,0.489,125.938
55,Blow The Roof (with Kasbo & EVAN GIIA),6sooxXwLEwh812Ve4L5ovr,184919,https://open.spotify.com/track/6sooxXwLEwh812Ve4L5ovr,0.593,0.824,4,-4.503,0.0633,0.0882,0.0,0.149,0.371,105.008
56,I might,2XOf1wURc66u5OvG809rIO,127733,https://open.spotify.com/track/2XOf1wURc66u5OvG809rIO,0.727,0.657,8,-7.186,0.0456,0.0467,0.0,0.193,0.423,150.051
57,obvious (feat. Travis Barker),230lpiiOSSrkKBlthBeJfk,137413,https://open.spotify.com/track/230lpiiOSSrkKBlthBeJfk,0.629,0.726,6,-5.605,0.0396,0.00159,0.0,0.293,0.379,112.096
58,heartbreak3r,3NXUqXUjmXvziJGXviRRkw,133120,https://open.spotify.com/track/3NXUqXUjmXvziJGXviRRkw,0.754,0.562,10,-7.53,0.0634,0.128,0.0,0.105,0.552,159.968
59,regret,5TcasgWQuhtJhXv2RiIIu0,181260,https://open.spotify.com/track/5TcasgWQuhtJhXv2RiIIu0,0.704,0.659,7,-5.47,0.103,0.14,0.0,0.113,0.398,159.985
60,ONE PUNCH,4URdynWUR50mXggi06ilrJ,145371,https://open.spotify.com/track/4URdynWUR50mXggi06ilrJ,0.643,0.617,4,-5.217,0.0405,0.131,0.0,0.258,0.432,87.502
61,FOOL'S GOLD,3nIlBeSIVnDbWFO3mExxV2,149843,https://open.spotify.com/track/3nIlBeSIVnDbWFO3mExxV2,0.662,0.525,6,-8.546,0.0341,0.281,0.0,0.199,0.577,133.937
62,CAROUSEL,7jahcsevTvePvdduUFVzpq,161400,https://open.spotify.com/track/7jahcsevTvePvdduUFVzpq,0.541,0.773,8,-5.671,0.0537,0.13,0.0,0.215,0.551,149.887
63,DEITY,5l5SMWVPhVlJOmYFzDmJvY,152727,https://open.spotify.com/track/5l5SMWVPhVlJOmYFzDmJvY,0.746,0.548,7,-5.098,0.0533,0.148,2.21e-06,0.0984,0.498,87.946
64,Drifting,5cSg8SdClubjZ32WrKwzAW,162711,https://open.spotify.com/track/5cSg8SdClubjZ32WrKwzAW,0.731,0.803,8,-7.23,0.0506,0.249,0.0,0.0902,0.452,94.519
