,song_names,song_ids,duration,song_urls,artists,added_at,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
158,Empty,41MCdlvXOl62B7Kv86Bb1v,248431,https://open.spotify.com/track/41MCdlvXOl62B7Kv86Bb1v,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz'}, 'href': 'https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz', 'id': '4MCBfE4596Uoi2O4DtmEMz', 'name': 'Juice WRLD', 'type': 'artist', 'uri': 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz'}]",2022-07-18T13:01:59Z,0.745,0.561,0,-4.869,0.0807,0.0758,0.0,0.133,0.449,77.557
159,miss me,5LgwTrB1iYwi5C1dXT6Q2J,153600,https://open.spotify.com/track/5LgwTrB1iYwi5C1dXT6Q2J,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/26JloX1vHxGGrGUVeMItFJ'}, 'href': 'https://api.spotify.com/v1/artists/26JloX1vHxGGrGUVeMItFJ', 'id': '26JloX1vHxGGrGUVeMItFJ', 'name': 'iamjakehill', 'type': 'artist', 'uri': 'spotify:artist:26JloX1vHxGGrGUVeMItFJ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2rWCIhENZyPVDAeFC0ESWN'}, 'href': 'https://api.spotify.com/v1/artists/2rWCIhENZyPVDAeFC0ESWN', 'id': '2rWCIhENZyPVDAeFC0ESWN', 'name': 'Josh A', 'type': 'artist', 'uri': 'spotify:artist:2rWCIhENZyPVDAeFC0ESWN'}]",2022-07-18T13:01:55Z,0.805,0.464,11,-9.159,0.0484,0.226,0.0,0.104,0.69,150.008
160,Without Me (with Juice WRLD),6Zc5f20q7sOe1IC1c1jQvZ,228816,https://open.spotify.com/track/6Zc5f20q7sOe1IC1c1jQvZ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2'}, 'href': 'https://api.spotify.com/v1/artists/26VFTg2z8YR0cCuwLzESi2', 'id': '26VFTg2z8YR0cCuwLzESi2', 'name': 'Halsey', 'type': 'artist', 'uri': 'spotify:artist:26VFTg2z8YR0cCuwLzESi2'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz'}, 'href': 'https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz', 'id': '4MCBfE4596Uoi2O4DtmEMz', 'name': 'Juice WRLD', 'type': 'artist', 'uri': 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz'}]",2022-07-18T13:01:53Z,0.744,0.514,6,-6.103,0.0746,0.355,0.0,0.184,0.449,136.013
161,Me and My Guitar,6cZH4rX1KTt1aJ3Ql6Ynja,161764,https://open.spotify.com/track/6cZH4rX1KTt1aJ3Ql6Ynja,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I'}, 'href': 'https://api.spotify.com/v1/artists/31W5EY0aAly4Qieq6OFu6I', 'id': '31W5EY0aAly4Qieq6OFu6I', 'name': 'A Boogie Wit da Hoodie', 'type': 'artist', 'uri': 'spotify:artist:31W5EY0aAly4Qieq6OFu6I'}]",2022-07-18T13:01:48Z,0.644,0.587,7,-6.736,0.353,0.473,0.0,0.0759,0.68,173.972
162,Empty (feat. Swae Lee),2U5yyG20dxfpFDjq7otXIY,163333,https://open.spotify.com/track/2U5yyG20dxfpFDjq7otXIY,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6fWVd57NKTalqvmjRd2t8Z'}, 'href': 'https://api.spotify.com/v1/artists/6fWVd57NKTalqvmjRd2t8Z', 'id': '6fWVd57NKTalqvmjRd2t8Z', 'name': '24kGoldn', 'type': 'artist', 'uri': 'spotify:artist:6fWVd57NKTalqvmjRd2t8Z'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1zNqQNIdeOUZHb8zbZRFMX'}, 'href': 'https://api.spotify.com/v1/artists/1zNqQNIdeOUZHb8zbZRFMX', 'id': '1zNqQNIdeOUZHb8zbZRFMX', 'name': 'Swae Lee', 'type': 'artist', 'uri': 'spotify:artist:1zNqQNIdeOUZHb8zbZRFMX'}]",2022-07-18T13:01:44Z,0.702,0.597,10,-4.176,0.0953,0.41,1.1e-05,0.126,0.394,169.91
163,Yumemachi Platform,2RXSOnoeqAj83aekslMrJO,262118,https://open.spotify.com/track/2RXSOnoeqAj83aekslMrJO,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4L5K9BR3qaZQw8QAoMBUta'}, 'href': 'https://api.spotify.com/v1/artists/4L5K9BR3qaZQw8QAoMBUta', 'id': '4L5K9BR3qaZQw8QAoMBUta', 'name': 'Nyarons', 'type': 'artist', 'uri': 'spotify:artist:4L5K9BR3qaZQw8QAoMBUta'}]",2022-07-17T13:17:13Z,0.739,0.758,1,-6.942,0.0319,0.678,0.000359,0.0465,0.883,120.011
164,Narcissism Angel,0uH59rrC8IkJOhZGdLCgOx,217582,https://open.spotify.com/track/0uH59rrC8IkJOhZGdLCgOx,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4L5K9BR3qaZQw8QAoMBUta'}, 'href': 'https://api.spotify.com/v1/artists/4L5K9BR3qaZQw8QAoMBUta', 'id': '4L5K9BR3qaZQw8QAoMBUta', 'name': 'Nyarons', 'type': 'artist', 'uri': 'spotify:artist:4L5K9BR3qaZQw8QAoMBUta'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2zg9glE2Mtp5Cb2lfz16rb'}, 'href': 'https://api.spotify.com/v1/artists/2zg9glE2Mtp5Cb2lfz16rb', 'id': '2zg9glE2Mtp5Cb2lfz16rb', 'name': 'Sanso Nakamura', 'type': 'artist', 'uri': 'spotify:artist:2zg9glE2Mtp5Cb2lfz16rb'}]",2022-07-17T13:13:53Z,0.625,0.629,2,-8.864,0.0513,0.521,0.0662,0.111,0.645,182.016
165,Yellow,3KeMtIw4dugtkUONyeKYrT,189408,https://open.spotify.com/track/3KeMtIw4dugtkUONyeKYrT,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4L5K9BR3qaZQw8QAoMBUta'}, 'href': 'https://api.spotify.com/v1/artists/4L5K9BR3qaZQw8QAoMBUta', 'id': '4L5K9BR3qaZQw8QAoMBUta', 'name': 'Nyarons', 'type': 'artist', 'uri': 'spotify:artist:4L5K9BR3qaZQw8QAoMBUta'}]",2022-07-17T13:08:52Z,0.712,0.715,7,-7.452,0.0281,0.611,0.00785,0.12,0.87,116.063
166,Waiting for Spring,40qaFeMtjaJeyVaPz2N5iE,183246,https://open.spotify.com/track/40qaFeMtjaJeyVaPz2N5iE,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4L5K9BR3qaZQw8QAoMBUta'}, 'href': 'https://api.spotify.com/v1/artists/4L5K9BR3qaZQw8QAoMBUta', 'id': '4L5K9BR3qaZQw8QAoMBUta', 'name': 'Nyarons', 'type': 'artist', 'uri': 'spotify:artist:4L5K9BR3qaZQw8QAoMBUta'}]",2022-07-17T13:06:00Z,0.891,0.667,4,-9.032,0.159,0.904,0.0411,0.112,0.282,79.996
167,Ivory,1uBe568afxLNXzheTgvCiL,182056,https://open.spotify.com/track/1uBe568afxLNXzheTgvCiL,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4L5K9BR3qaZQw8QAoMBUta'}, 'href': 'https://api.spotify.com/v1/artists/4L5K9BR3qaZQw8QAoMBUta', 'id': '4L5K9BR3qaZQw8QAoMBUta', 'name': 'Nyarons', 'type': 'artist', 'uri': 'spotify:artist:4L5K9BR3qaZQw8QAoMBUta'}]",2022-07-17T13:03:02Z,0.666,0.532,9,-8.323,0.026,0.236,0.163,0.0948,0.64,129.967
168,Lonely Lonely,4rQukZatfxrjNpputC4iwO,223679,https://open.spotify.com/track/4rQukZatfxrjNpputC4iwO,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4L5K9BR3qaZQw8QAoMBUta'}, 'href': 'https://api.spotify.com/v1/artists/4L5K9BR3qaZQw8QAoMBUta', 'id': '4L5K9BR3qaZQw8QAoMBUta', 'name': 'Nyarons', 'type': 'artist', 'uri': 'spotify:artist:4L5K9BR3qaZQw8QAoMBUta'}]",2022-07-17T12:58:25Z,0.706,0.671,2,-8.35,0.0314,0.599,0.0231,0.191,0.82,120.013
169,HARUKAKANATA,1dgsay57SvUEsOySr6aTqP,270450,https://open.spotify.com/track/1dgsay57SvUEsOySr6aTqP,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4L5K9BR3qaZQw8QAoMBUta'}, 'href': 'https://api.spotify.com/v1/artists/4L5K9BR3qaZQw8QAoMBUta', 'id': '4L5K9BR3qaZQw8QAoMBUta', 'name': 'Nyarons', 'type': 'artist', 'uri': 'spotify:artist:4L5K9BR3qaZQw8QAoMBUta'}]",2022-07-17T12:55:11Z,0.61,0.827,7,-3.622,0.0365,0.453,0.024,0.0807,0.747,152.029
170,Highway Summer,3Y67thlnvXOmONSDOWfx3q,209219,https://open.spotify.com/track/3Y67thlnvXOmONSDOWfx3q,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4L5K9BR3qaZQw8QAoMBUta'}, 'href': 'https://api.spotify.com/v1/artists/4L5K9BR3qaZQw8QAoMBUta', 'id': '4L5K9BR3qaZQw8QAoMBUta', 'name': 'Nyarons', 'type': 'artist', 'uri': 'spotify:artist:4L5K9BR3qaZQw8QAoMBUta'}]",2022-07-17T12:52:30Z,0.587,0.718,5,-6.836,0.0328,0.343,0.442,0.314,0.789,143.978
171,Definition,6DNVysxd5q4c1Ad9AqBVYQ,175500,https://open.spotify.com/track/6DNVysxd5q4c1Ad9AqBVYQ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1k5UEOU4igPC0NoHjEekha'}, 'href': 'https://api.spotify.com/v1/artists/1k5UEOU4igPC0NoHjEekha', 'id': '1k5UEOU4igPC0NoHjEekha', 'name': 'Milkoi', 'type': 'artist', 'uri': 'spotify:artist:1k5UEOU4igPC0NoHjEekha'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4L5K9BR3qaZQw8QAoMBUta'}, 'href': 'https://api.spotify.com/v1/artists/4L5K9BR3qaZQw8QAoMBUta', 'id': '4L5K9BR3qaZQw8QAoMBUta', 'name': 'Nyarons', 'type': 'artist', 'uri': 'spotify:artist:4L5K9BR3qaZQw8QAoMBUta'}]",2022-07-17T12:49:21Z,0.748,0.604,8,-7.844,0.348,0.818,0.00136,0.317,0.473,99.976
172,1400 / 999 Freestyle,75lcPkAkUsKWHGBlGM476R,175954,https://open.spotify.com/track/75lcPkAkUsKWHGBlGM476R,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Xgp2XMz1fhVYe7i6yNAax'}, 'href': 'https://api.spotify.com/v1/artists/6Xgp2XMz1fhVYe7i6yNAax', 'id': '6Xgp2XMz1fhVYe7i6yNAax', 'name': 'Trippie Redd', 'type': 'artist', 'uri': 'spotify:artist:6Xgp2XMz1fhVYe7i6yNAax'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz'}, 'href': 'https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz', 'id': '4MCBfE4596Uoi2O4DtmEMz', 'name': 'Juice WRLD', 'type': 'artist', 'uri': 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz'}]",2022-07-17T01:22:33Z,0.825,0.572,6,-6.067,0.0864,0.0079,0.0,0.113,0.568,141.991
173,MyLife,0X5X6D3kZyDEG8Im1LQaVf,198666,https://open.spotify.com/track/0X5X6D3kZyDEG8Im1LQaVf,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Pn9eKty96tdakwQBYPWu7'}, 'href': 'https://api.spotify.com/v1/artists/0Pn9eKty96tdakwQBYPWu7', 'id': '0Pn9eKty96tdakwQBYPWu7', 'name': 'CY8ER', 'type': 'artist', 'uri': 'spotify:artist:0Pn9eKty96tdakwQBYPWu7'}]",2022-07-16T21:12:01Z,0.816,0.739,1,-3.887,0.052,0.0907,1.77e-06,0.0691,0.903,126.035
174,Crying For The Moon,50hv9l7IW1O6Rrcqa36L17,213846,https://open.spotify.com/track/50hv9l7IW1O6Rrcqa36L17,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4L5K9BR3qaZQw8QAoMBUta'}, 'href': 'https://api.spotify.com/v1/artists/4L5K9BR3qaZQw8QAoMBUta', 'id': '4L5K9BR3qaZQw8QAoMBUta', 'name': 'Nyarons', 'type': 'artist', 'uri': 'spotify:artist:4L5K9BR3qaZQw8QAoMBUta'}]",2022-07-16T20:54:46Z,0.758,0.695,1,-7.904,0.0366,0.475,0.498,0.111,0.95,117.049
175,Friends,0U2k1gQDwMrLho8Kr2t41k,226956,https://open.spotify.com/track/0U2k1gQDwMrLho8Kr2t41k,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7a0SE5n7aPUDD3OlAg0hly'}, 'href': 'https://api.spotify.com/v1/artists/7a0SE5n7aPUDD3OlAg0hly', 'id': '7a0SE5n7aPUDD3OlAg0hly', 'name': 'cute girls doing cute things', 'type': 'artist', 'uri': 'spotify:artist:7a0SE5n7aPUDD3OlAg0hly'}]",2022-07-16T20:46:31Z,0.741,0.833,1,-2.483,0.0768,0.0579,0.0115,0.286,0.52,91.966
176,Plastic Love,3Pmf8sEZKYU11dDBtQOcle,257651,https://open.spotify.com/track/3Pmf8sEZKYU11dDBtQOcle,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4L5K9BR3qaZQw8QAoMBUta'}, 'href': 'https://api.spotify.com/v1/artists/4L5K9BR3qaZQw8QAoMBUta', 'id': '4L5K9BR3qaZQw8QAoMBUta', 'name': 'Nyarons', 'type': 'artist', 'uri': 'spotify:artist:4L5K9BR3qaZQw8QAoMBUta'}]",2022-07-16T20:37:40Z,0.601,0.882,5,-5.816,0.0346,0.576,0.15,0.0819,0.395,105.986
177,Fall Back to Sleep,1Xst6hsyib6bRgfniQWQEC,123870,https://open.spotify.com/track/1Xst6hsyib6bRgfniQWQEC,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4L5K9BR3qaZQw8QAoMBUta'}, 'href': 'https://api.spotify.com/v1/artists/4L5K9BR3qaZQw8QAoMBUta', 'id': '4L5K9BR3qaZQw8QAoMBUta', 'name': 'Nyarons', 'type': 'artist', 'uri': 'spotify:artist:4L5K9BR3qaZQw8QAoMBUta'}]",2022-07-16T20:35:04Z,0.892,0.424,6,-11.774,0.394,0.896,0.0,0.15,0.517,79.956
178,Nekomimi Girl Party,2PGzZntDjEJAWtoKpPfkjw,214153,https://open.spotify.com/track/2PGzZntDjEJAWtoKpPfkjw,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7dqKRXUJvcgQbg6jq06uFW'}, 'href': 'https://api.spotify.com/v1/artists/7dqKRXUJvcgQbg6jq06uFW', 'id': '7dqKRXUJvcgQbg6jq06uFW', 'name': 'Mikazuki BIGWAVE', 'type': 'artist', 'uri': 'spotify:artist:7dqKRXUJvcgQbg6jq06uFW'}]",2022-07-16T20:30:17Z,0.722,0.868,1,-5.854,0.232,0.00361,0.621,0.129,0.798,129.975
179,Sweet Dreams,3vd831EiK193HSpcrEvfnI,192187,https://open.spotify.com/track/3vd831EiK193HSpcrEvfnI,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7a0SE5n7aPUDD3OlAg0hly'}, 'href': 'https://api.spotify.com/v1/artists/7a0SE5n7aPUDD3OlAg0hly', 'id': '7a0SE5n7aPUDD3OlAg0hly', 'name': 'cute girls doing cute things', 'type': 'artist', 'uri': 'spotify:artist:7a0SE5n7aPUDD3OlAg0hly'}]",2022-07-16T20:18:55Z,0.775,0.923,1,-2.86,0.0517,0.00281,0.126,0.0533,0.568,128.009
180,Glamour,3DhqUDmmJcr0ERn3ncBtK5,176640,https://open.spotify.com/track/3DhqUDmmJcr0ERn3ncBtK5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7a0SE5n7aPUDD3OlAg0hly'}, 'href': 'https://api.spotify.com/v1/artists/7a0SE5n7aPUDD3OlAg0hly', 'id': '7a0SE5n7aPUDD3OlAg0hly', 'name': 'cute girls doing cute things', 'type': 'artist', 'uri': 'spotify:artist:7a0SE5n7aPUDD3OlAg0hly'}]",2022-07-16T20:15:21Z,0.752,0.954,2,-3.518,0.064,0.0077,0.0842,0.121,0.555,125.023
181,Balance,0sdZsdCVfOXnBmVpJgdLWh,140338,https://open.spotify.com/track/0sdZsdCVfOXnBmVpJgdLWh,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4L5K9BR3qaZQw8QAoMBUta'}, 'href': 'https://api.spotify.com/v1/artists/4L5K9BR3qaZQw8QAoMBUta', 'id': '4L5K9BR3qaZQw8QAoMBUta', 'name': 'Nyarons', 'type': 'artist', 'uri': 'spotify:artist:4L5K9BR3qaZQw8QAoMBUta'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/46tvOhMccLfcNab93CyuEJ'}, 'href': 'https://api.spotify.com/v1/artists/46tvOhMccLfcNab93CyuEJ', 'id': '46tvOhMccLfcNab93CyuEJ', 'name': 'Singo Sekiguchi', 'type': 'artist', 'uri': 'spotify:artist:46tvOhMccLfcNab93CyuEJ'}]",2022-07-16T20:11:16Z,0.73,0.386,6,-13.575,0.0501,0.776,0.912,0.105,0.526,118.044
182,Inside Out,2mzrBSA0RI0VOWwZxzHGnv,182000,https://open.spotify.com/track/2mzrBSA0RI0VOWwZxzHGnv,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3F0k8llOe3j1qhSEA6yeoe'}, 'href': 'https://api.spotify.com/v1/artists/3F0k8llOe3j1qhSEA6yeoe', 'id': '3F0k8llOe3j1qhSEA6yeoe', 'name': '30', 'type': 'artist', 'uri': 'spotify:artist:3F0k8llOe3j1qhSEA6yeoe'}]",2022-07-16T15:20:01Z,0.615,0.701,1,-4.223,0.0339,0.00422,8.16e-05,0.0635,0.525,91.987
183,Met Too Young,2qiadkWrq9h1i34Ut7KeTh,173066,https://open.spotify.com/track/2qiadkWrq9h1i34Ut7KeTh,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3F0k8llOe3j1qhSEA6yeoe'}, 'href': 'https://api.spotify.com/v1/artists/3F0k8llOe3j1qhSEA6yeoe', 'id': '3F0k8llOe3j1qhSEA6yeoe', 'name': '30', 'type': 'artist', 'uri': 'spotify:artist:3F0k8llOe3j1qhSEA6yeoe'}]",2022-07-16T15:14:49Z,0.681,0.636,4,-7.125,0.099,0.478,0.000144,0.115,0.557,102.04
184,Tippy Top,0nNv7m7vD6U1KmEyaeHn8L,159010,https://open.spotify.com/track/0nNv7m7vD6U1KmEyaeHn8L,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3F0k8llOe3j1qhSEA6yeoe'}, 'href': 'https://api.spotify.com/v1/artists/3F0k8llOe3j1qhSEA6yeoe', 'id': '3F0k8llOe3j1qhSEA6yeoe', 'name': '30', 'type': 'artist', 'uri': 'spotify:artist:3F0k8llOe3j1qhSEA6yeoe'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2P6teom3YQ7h8DFxR1JlQB'}, 'href': 'https://api.spotify.com/v1/artists/2P6teom3YQ7h8DFxR1JlQB', 'id': '2P6teom3YQ7h8DFxR1JlQB', 'name': 'Kato On The Track', 'type': 'artist', 'uri': 'spotify:artist:2P6teom3YQ7h8DFxR1JlQB'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4ph6JucAkc6pnPPad0uiJT'}, 'href': 'https://api.spotify.com/v1/artists/4ph6JucAkc6pnPPad0uiJT', 'id': '4ph6JucAkc6pnPPad0uiJT', 'name': 'Ted Park', 'type': 'artist', 'uri': 'spotify:artist:4ph6JucAkc6pnPPad0uiJT'}]",2022-07-16T15:11:32Z,0.724,0.736,0,-5.339,0.0615,0.23,3.13e-05,0.111,0.338,145.019
185,Crazy,2KDzDkgqwB4VHH1Uj8GoRp,144700,https://open.spotify.com/track/2KDzDkgqwB4VHH1Uj8GoRp,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3F0k8llOe3j1qhSEA6yeoe'}, 'href': 'https://api.spotify.com/v1/artists/3F0k8llOe3j1qhSEA6yeoe', 'id': '3F0k8llOe3j1qhSEA6yeoe', 'name': '30', 'type': 'artist', 'uri': 'spotify:artist:3F0k8llOe3j1qhSEA6yeoe'}]",2022-07-16T15:05:59Z,0.631,0.685,4,-5.07,0.0977,0.229,5.78e-06,0.411,0.592,80.016
186,I'm the One,3SHiWqiHwcv7zLHGLT0v7B,153762,https://open.spotify.com/track/3SHiWqiHwcv7zLHGLT0v7B,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3F0k8llOe3j1qhSEA6yeoe'}, 'href': 'https://api.spotify.com/v1/artists/3F0k8llOe3j1qhSEA6yeoe', 'id': '3F0k8llOe3j1qhSEA6yeoe', 'name': '30', 'type': 'artist', 'uri': 'spotify:artist:3F0k8llOe3j1qhSEA6yeoe'}]",2022-07-16T15:02:29Z,0.783,0.48,5,-7.968,0.0903,0.789,0.0155,0.123,0.266,136.046
187,last day of my life,6ZGz4iUAq3V9UGUuyuXxYG,207000,https://open.spotify.com/track/6ZGz4iUAq3V9UGUuyuXxYG,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3F0k8llOe3j1qhSEA6yeoe'}, 'href': 'https://api.spotify.com/v1/artists/3F0k8llOe3j1qhSEA6yeoe', 'id': '3F0k8llOe3j1qhSEA6yeoe', 'name': '30', 'type': 'artist', 'uri': 'spotify:artist:3F0k8llOe3j1qhSEA6yeoe'}]",2022-07-16T15:00:50Z,0.639,0.463,7,-5.55,0.0365,0.688,2.99e-06,0.187,0.705,84.995
188,IPAs,5tJ0q8DF97x8E7H5iYpQN8,158823,https://open.spotify.com/track/5tJ0q8DF97x8E7H5iYpQN8,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3F0k8llOe3j1qhSEA6yeoe'}, 'href': 'https://api.spotify.com/v1/artists/3F0k8llOe3j1qhSEA6yeoe', 'id': '3F0k8llOe3j1qhSEA6yeoe', 'name': '30', 'type': 'artist', 'uri': 'spotify:artist:3F0k8llOe3j1qhSEA6yeoe'}]",2022-07-16T14:58:03Z,0.537,0.953,7,-4.261,0.262,0.515,1.4e-06,0.299,0.437,85.111
189,Simple Things,2PcJeRMlNytWy6crKH6E2k,237215,https://open.spotify.com/track/2PcJeRMlNytWy6crKH6E2k,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3F0k8llOe3j1qhSEA6yeoe'}, 'href': 'https://api.spotify.com/v1/artists/3F0k8llOe3j1qhSEA6yeoe', 'id': '3F0k8llOe3j1qhSEA6yeoe', 'name': '30', 'type': 'artist', 'uri': 'spotify:artist:3F0k8llOe3j1qhSEA6yeoe'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5G9kmDLg3OeUyj8KVBLzbu'}, 'href': 'https://api.spotify.com/v1/artists/5G9kmDLg3OeUyj8KVBLzbu', 'id': '5G9kmDLg3OeUyj8KVBLzbu', 'name': 'mike.', 'type': 'artist', 'uri': 'spotify:artist:5G9kmDLg3OeUyj8KVBLzbu'}]",2022-07-16T14:53:01Z,0.447,0.763,9,-5.062,0.552,0.24,0.0,0.197,0.571,179.883
190,Manhattan (feat. Marc E. Bassy & Skizzy Mars),33pXpH7VVUVGET3ui4CI4T,211479,https://open.spotify.com/track/33pXpH7VVUVGET3ui4CI4T,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1xQwlpsU0vjTXIq2kT4ZVT'}, 'href': 'https://api.spotify.com/v1/artists/1xQwlpsU0vjTXIq2kT4ZVT', 'id': '1xQwlpsU0vjTXIq2kT4ZVT', 'name': 'Keenan', 'type': 'artist', 'uri': 'spotify:artist:1xQwlpsU0vjTXIq2kT4ZVT'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/00Z3UDoAQwzvGu13HoAM7J'}, 'href': 'https://api.spotify.com/v1/artists/00Z3UDoAQwzvGu13HoAM7J', 'id': '00Z3UDoAQwzvGu13HoAM7J', 'name': 'Skizzy Mars', 'type': 'artist', 'uri': 'spotify:artist:00Z3UDoAQwzvGu13HoAM7J'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3tQx1LPXbsYjE9VwN1Peaa'}, 'href': 'https://api.spotify.com/v1/artists/3tQx1LPXbsYjE9VwN1Peaa', 'id': '3tQx1LPXbsYjE9VwN1Peaa', 'name': 'Marc E. Bassy', 'type': 'artist', 'uri': 'spotify:artist:3tQx1LPXbsYjE9VwN1Peaa'}]",2022-07-16T13:41:41Z,0.715,0.784,1,-5.425,0.175,0.179,7.2e-06,0.0612,0.609,87.337
191,Like This,0mcCOLoGxaAeOrNKHyRHwX,196800,https://open.spotify.com/track/0mcCOLoGxaAeOrNKHyRHwX,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/00Z3UDoAQwzvGu13HoAM7J'}, 'href': 'https://api.spotify.com/v1/artists/00Z3UDoAQwzvGu13HoAM7J', 'id': '00Z3UDoAQwzvGu13HoAM7J', 'name': 'Skizzy Mars', 'type': 'artist', 'uri': 'spotify:artist:00Z3UDoAQwzvGu13HoAM7J'}]",2022-07-16T13:31:25Z,0.63,0.721,0,-6.899,0.386,0.0207,0.0,0.101,0.441,170.101
192,Pro Bad Decision Maker,2DQoX9BUsk2wYbz6iDHPzm,159147,https://open.spotify.com/track/2DQoX9BUsk2wYbz6iDHPzm,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/00Z3UDoAQwzvGu13HoAM7J'}, 'href': 'https://api.spotify.com/v1/artists/00Z3UDoAQwzvGu13HoAM7J', 'id': '00Z3UDoAQwzvGu13HoAM7J', 'name': 'Skizzy Mars', 'type': 'artist', 'uri': 'spotify:artist:00Z3UDoAQwzvGu13HoAM7J'}]",2022-07-16T13:27:59Z,0.673,0.663,7,-8.255,0.0775,0.251,3.74e-05,0.145,0.599,80.02
193,Slow Dance,1rt9XZv70RLjjdeG6MDh1y,202273,https://open.spotify.com/track/1rt9XZv70RLjjdeG6MDh1y,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/00Z3UDoAQwzvGu13HoAM7J'}, 'href': 'https://api.spotify.com/v1/artists/00Z3UDoAQwzvGu13HoAM7J', 'id': '00Z3UDoAQwzvGu13HoAM7J', 'name': 'Skizzy Mars', 'type': 'artist', 'uri': 'spotify:artist:00Z3UDoAQwzvGu13HoAM7J'}]",2022-07-16T13:25:21Z,0.821,0.595,0,-5.975,0.0589,0.0644,1.45e-05,0.324,0.961,116.994
194,Alcoholics,2lDthrz5QCx33vIHVE4BAh,223838,https://open.spotify.com/track/2lDthrz5QCx33vIHVE4BAh,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/00Z3UDoAQwzvGu13HoAM7J'}, 'href': 'https://api.spotify.com/v1/artists/00Z3UDoAQwzvGu13HoAM7J', 'id': '00Z3UDoAQwzvGu13HoAM7J', 'name': 'Skizzy Mars', 'type': 'artist', 'uri': 'spotify:artist:00Z3UDoAQwzvGu13HoAM7J'}]",2022-07-16T13:23:59Z,0.468,0.763,2,-6.267,0.35,0.134,6.52e-05,0.496,0.518,104.694
