,name,song_ids,duration_ms,url,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
73,Ashes,3Pj6u2KTgepyyidp5xfbHp,166355,https://open.spotify.com/track/3Pj6u2KTgepyyidp5xfbHp,0.712,0.568,5,-7.864,0.0546,0.0947,0.0,0.169,0.46,130.019
74,El Dorado,3p94RpSxQdZocUfrzpemmm,136000,https://open.spotify.com/track/3p94RpSxQdZocUfrzpemmm,0.744,0.714,9,-6.09,0.0333,0.132,0.0,0.262,0.614,119.964
75,Blur,16Azhyv8164hYxI8Ax3F5k,131428,https://open.spotify.com/track/16Azhyv8164hYxI8Ax3F5k,0.834,0.6,5,-5.433,0.0313,0.245,0.0,0.0694,0.694,125.954
76,Bipolar,6CNhRZb2Q76Idk24Qhgew2,134069,https://open.spotify.com/track/6CNhRZb2Q76Idk24Qhgew2,0.736,0.776,2,-7.486,0.264,0.262,0.0,0.19,0.399,142.868
77,Undefeated,0A8XIdWLzCrig73zlqSvfD,148346,https://open.spotify.com/track/0A8XIdWLzCrig73zlqSvfD,0.668,0.739,6,-6.621,0.245,0.0889,0.0,0.138,0.348,154.941
78,もう少しだけ,2pXmohBUnD5Li93sgpbPSg,220200,https://open.spotify.com/track/2pXmohBUnD5Li93sgpbPSg,0.675,0.746,8,-5.531,0.0288,0.12,0.0,0.121,0.533,99.99
79,金字塔,02HNBwIheiZAuzC8p1QBPn,207733,https://open.spotify.com/track/02HNBwIheiZAuzC8p1QBPn,0.743,0.812,6,-3.528,0.0445,0.0244,5.79e-05,0.0892,0.641,127.992
80,Girl on a Train,6M1nfYPKy7DRk3IrhFVViQ,182547,https://open.spotify.com/track/6M1nfYPKy7DRk3IrhFVViQ,0.711,0.678,9,-6.398,0.0476,0.219,0.0,0.176,0.615,94.04
81,Time (feat. G-Eazy & Olivver the Kid),1UmqCjLXjTwPmuTeaopDQh,235240,https://open.spotify.com/track/1UmqCjLXjTwPmuTeaopDQh,0.711,0.65,9,-7.186,0.191,0.0182,0.0,0.0948,0.386,95.814
82,1400 / 999 Freestyle,75lcPkAkUsKWHGBlGM476R,175954,https://open.spotify.com/track/75lcPkAkUsKWHGBlGM476R,0.825,0.572,6,-6.067,0.0864,0.0079,0.0,0.113,0.568,141.991
83,Smile (with The Weeknd),1EIsJed40cd7Bcv8SXVdqA,196180,https://open.spotify.com/track/1EIsJed40cd7Bcv8SXVdqA,0.694,0.685,6,-6.535,0.133,0.224,0.0,0.124,0.306,158.831
84,Toxicity,5jnJsaFikGCKyuqNP9gcwI,126967,https://open.spotify.com/track/5jnJsaFikGCKyuqNP9gcwI,0.694,0.702,2,-6.342,0.0396,0.0504,0.0,0.154,0.645,154.913
85,Wake Up,2CXF3c5KrBsXZygtyQJtq9,158316,https://open.spotify.com/track/2CXF3c5KrBsXZygtyQJtq9,0.775,0.658,2,-5.119,0.175,0.0988,0.0,0.111,0.325,139.978
86,Flaws And Sins,0flSGzqHO12p9fU9kqaHGE,218348,https://open.spotify.com/track/0flSGzqHO12p9fU9kqaHGE,0.709,0.662,8,-4.55,0.0767,0.00966,0.0,0.108,0.439,150.047
87,I Find It Hard,3HXMz5tYDJtmNonmSgHHDQ,178853,https://open.spotify.com/track/3HXMz5tYDJtmNonmSgHHDQ,0.737,0.619,1,-4.568,0.114,0.0574,0.0,0.0807,0.539,152.023
88,I Literally Never Think About You,2HMxow43AQQGcsMoi0YEcq,175590,https://open.spotify.com/track/2HMxow43AQQGcsMoi0YEcq,0.847,0.582,6,-8.943,0.057,0.0426,5.41e-05,0.0618,0.493,124.96
89,NO MERCY,4YHTQ2v1wYvZa29rhlT1n7,139970,https://open.spotify.com/track/4YHTQ2v1wYvZa29rhlT1n7,0.696,0.696,8,-7.214,0.269,0.054,0.0,0.2,0.414,146.709
90,2 birds,7kjjpSYKszLz8TwQXEnqlx,183960,https://open.spotify.com/track/7kjjpSYKszLz8TwQXEnqlx,0.807,0.559,7,-6.396,0.0844,0.0607,4.44e-06,0.0766,0.289,100.97
91,Motley Crew,40uMIn2zJLAQhNXghRjBed,184213,https://open.spotify.com/track/40uMIn2zJLAQhNXghRjBed,0.797,0.631,3,-3.818,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915
92,Fuck Love,3FcsP46yuD5OhisPkp0jFT,138212,https://open.spotify.com/track/3FcsP46yuD5OhisPkp0jFT,0.84,0.537,7,-6.658,0.0426,0.207,1.32e-06,0.0956,0.775,103.983
93,eighty-five,5JY5XNdyskEurS85nHeKr3,195220,https://open.spotify.com/track/5JY5XNdyskEurS85nHeKr3,0.787,0.539,4,-6.96,0.0378,0.235,0.0,0.21,0.677,114.99
94,Cigarettes On Patios (with 24kGoldn) - Remix,2K2nfIHU02JUJtzLvUx0ju,206313,https://open.spotify.com/track/2K2nfIHU02JUJtzLvUx0ju,0.744,0.728,4,-5.738,0.0541,0.275,0.0,0.131,0.543,139.914
95,i think too much,6wFqLYmiXyGvprbWa4ogm8,202779,https://open.spotify.com/track/6wFqLYmiXyGvprbWa4ogm8,0.675,0.695,7,-7.859,0.0753,0.00383,2.95e-05,0.0637,0.662,92.025
96,Leave Me Alone,3EtyEzMpfKSaoVhPunvbRV,308651,https://open.spotify.com/track/3EtyEzMpfKSaoVhPunvbRV,0.722,0.741,1,-3.72,0.19,0.249,0.0,0.151,0.46,162.11
97,Grindin',3m6HMeFX6GIlGPMBcLEN6t,277293,https://open.spotify.com/track/3m6HMeFX6GIlGPMBcLEN6t,0.677,0.732,1,-6.86,0.171,0.194,0.0,0.0907,0.32,110.085
